date,month,day,year,time,weekday,power,temperature
13-Jul-10,July,13,2010,12:00,weekday,14793.29436,82.58
13-Jul-10,July,13,2010,13:00,weekday,15401.34135,84.38
13-Jul-10,July,13,2010,14:00,weekday,15897.44818,86.18
13-Jul-10,July,13,2010,15:00,weekday,16356.18805,87.98
13-Jul-10,July,13,2010,16:00,weekday,16551.33296,89.78
13-Jul-10,July,13,2010,17:00,weekday,16557.66183,91.58
13-Jul-10,July,13,2010,18:00,weekday,16395.53242,91.58
14-Jul-10,July,14,2010,9:00,weekday,11904.23377,78.98
14-Jul-10,July,14,2010,10:00,weekday,12960.98051,77.18
14-Jul-10,July,14,2010,11:00,weekday,13963.09536,78.98
14-Jul-10,July,14,2010,12:00,weekday,14815.28016,80.78
14-Jul-10,July,14,2010,13:00,weekday,15371.82882,84.38
14-Jul-10,July,14,2010,14:00,weekday,15929.43834,87.98
14-Jul-10,July,14,2010,15:00,weekday,16486.24337,87.98
14-Jul-10,July,14,2010,16:00,weekday,16771.42953,89.78
14-Jul-10,July,14,2010,17:00,weekday,16894.37139,91.58
14-Jul-10,July,14,2010,18:00,weekday,16786.65191,93.38
15-Jul-10,July,15,2010,9:00,weekday,11550.33061,78.98
15-Jul-10,July,15,2010,10:00,weekday,12727.64657,77.18
15-Jul-10,July,15,2010,11:00,weekday,13741.90694,78.98
15-Jul-10,July,15,2010,12:00,weekday,14687.03132,80.78
15-Jul-10,July,15,2010,13:00,weekday,15443.85889,82.58
15-Jul-10,July,15,2010,14:00,weekday,16079.86787,86.18
15-Jul-10,July,15,2010,15:00,weekday,16575.212,87.98
15-Jul-10,July,15,2010,16:00,weekday,16885.71423,89.78
15-Jul-10,July,15,2010,17:00,weekday,17046.14282,89.78
15-Jul-10,July,15,2010,18:00,weekday,16917.16022,91.58
16-Jul-10,July,16,2010,9:00,weekday,11494.31569,80.78
16-Jul-10,July,16,2010,10:00,weekday,12550.38839,78.98
16-Jul-10,July,16,2010,11:00,weekday,13576.78662,78.98
16-Jul-10,July,16,2010,12:00,weekday,14620.89459,80.78
16-Jul-10,July,16,2010,13:00,weekday,15369.649,84.38
16-Jul-10,July,16,2010,14:00,weekday,16059.73463,86.18
16-Jul-10,July,16,2010,15:00,weekday,16603.96623,87.98
16-Jul-10,July,16,2010,16:00,weekday,16896.52095,89.78
16-Jul-10,July,16,2010,17:00,weekday,17032.55736,91.58
16-Jul-10,July,16,2010,18:00,weekday,16839.42132,93.38
17-Jul-10,July,17,2010,9:00,weekend,10820.07992,78.98
17-Jul-10,July,17,2010,10:00,weekend,11971.37181,78.98
17-Jul-10,July,17,2010,11:00,weekend,12934.74284,78.98
17-Jul-10,July,17,2010,12:00,weekend,13960.34385,80.78
17-Jul-10,July,17,2010,13:00,weekend,14685.37378,84.38
17-Jul-10,July,17,2010,14:00,weekend,15181.00259,86.18
17-Jul-10,July,17,2010,15:00,weekend,15479.18013,87.98
17-Jul-10,July,17,2010,16:00,weekend,15643.92591,91.58
17-Jul-10,July,17,2010,17:00,weekend,15658.66721,91.58
17-Jul-10,July,17,2010,18:00,weekend,15208.00421,91.58
18-Jul-10,July,18,2010,9:00,weekend,10031.32433,80.78
18-Jul-10,July,18,2010,10:00,weekend,11048.78433,80.78
18-Jul-10,July,18,2010,11:00,weekend,11998.31088,80.78
18-Jul-10,July,18,2010,12:00,weekend,12835.36338,82.58
18-Jul-10,July,18,2010,13:00,weekend,13516.11937,84.38
18-Jul-10,July,18,2010,14:00,weekend,13842.04776,86.18
18-Jul-10,July,18,2010,15:00,weekend,13795.4714,86.18
18-Jul-10,July,18,2010,16:00,weekend,13639.88077,84.38
18-Jul-10,July,18,2010,17:00,weekend,13509.29733,87.98
18-Jul-10,July,18,2010,18:00,weekend,13192.16942,82.58
19-Jul-10,July,19,2010,9:00,weekday,11027.45662,80.78
19-Jul-10,July,19,2010,10:00,weekday,11591.27431,80.78
19-Jul-10,July,19,2010,11:00,weekday,12357.57126,80.78
19-Jul-10,July,19,2010,12:00,weekday,12970.95272,80.78
19-Jul-10,July,19,2010,13:00,weekday,13253.97244,82.58
19-Jul-10,July,19,2010,14:00,weekday,13395.29717,82.58
19-Jul-10,July,19,2010,15:00,weekday,13396.00955,84.38
19-Jul-10,July,19,2010,16:00,weekday,13455.68429,82.58
19-Jul-10,July,19,2010,17:00,weekday,13462.68323,84.38
19-Jul-10,July,19,2010,18:00,weekday,13300.94342,86.18
20-Jul-10,July,20,2010,9:00,weekday,11239.62066,78.98
20-Jul-10,July,20,2010,10:00,weekday,12196.52414,78.98
20-Jul-10,July,20,2010,11:00,weekday,13129.59831,78.98
20-Jul-10,July,20,2010,12:00,weekday,13968.3408,80.78
20-Jul-10,July,20,2010,13:00,weekday,14544.94677,84.38
20-Jul-10,July,20,2010,14:00,weekday,14932.71645,84.38
20-Jul-10,July,20,2010,15:00,weekday,14963.40615,86.18
20-Jul-10,July,20,2010,16:00,weekday,14909.52639,87.98
20-Jul-10,July,20,2010,17:00,weekday,14993.84544,82.58
20-Jul-10,July,20,2010,18:00,weekday,14884.10669,89.78
21-Jul-10,July,21,2010,9:00,weekday,11327.19299,80.78
21-Jul-10,July,21,2010,10:00,weekday,12395.43955,78.98
21-Jul-10,July,21,2010,11:00,weekday,13389.62245,78.98
21-Jul-10,July,21,2010,12:00,weekday,14121.45035,80.78
21-Jul-10,July,21,2010,13:00,weekday,14594.25493,84.38
21-Jul-10,July,21,2010,14:00,weekday,15064.4431,84.38
21-Jul-10,July,21,2010,15:00,weekday,15348.38728,86.18
21-Jul-10,July,21,2010,16:00,weekday,15424.65097,84.38
21-Jul-10,July,21,2010,17:00,weekday,15421.03934,87.98
21-Jul-10,July,21,2010,18:00,weekday,15251.74328,91.58
22-Jul-10,July,22,2010,9:00,weekday,11561.10654,79.88
22-Jul-10,July,22,2010,10:00,weekday,12496.56408,80.78
22-Jul-10,July,22,2010,11:00,weekday,13449.65856,80.33
22-Jul-10,July,22,2010,12:00,weekday,14193.12172,82.58
22-Jul-10,July,22,2010,13:00,weekday,14677.97464,84.38
22-Jul-10,July,22,2010,14:00,weekday,15033.34057,86.18
22-Jul-10,July,22,2010,15:00,weekday,15261.48631,86.18
22-Jul-10,July,22,2010,16:00,weekday,15321.68544,88.88
22-Jul-10,July,22,2010,17:00,weekday,15199.93351,89.78
22-Jul-10,July,22,2010,18:00,weekday,14747.90749,87.98
23-Jul-10,July,23,2010,9:00,weekday,11492.43525,78.98
23-Jul-10,July,23,2010,10:00,weekday,12560.50134,78.98
23-Jul-10,July,23,2010,11:00,weekday,13361.47926,78.98
23-Jul-10,July,23,2010,12:00,weekday,14212.73468,80.78
23-Jul-10,July,23,2010,13:00,weekday,14790.29119,84.38
23-Jul-10,July,23,2010,14:00,weekday,15341.11307,86.18
23-Jul-10,July,23,2010,15:00,weekday,15764.05729,87.98
23-Jul-10,July,23,2010,16:00,weekday,16036.85251,89.78
23-Jul-10,July,23,2010,17:00,weekday,16141.93141,89.78
23-Jul-10,July,23,2010,18:00,weekday,15846.57361,91.58
24-Jul-10,July,24,2010,9:00,weekend,10353.83374,78.98
24-Jul-10,July,24,2010,10:00,weekend,11452.10592,77.18
24-Jul-10,July,24,2010,11:00,weekend,12463.99548,77.18
24-Jul-10,July,24,2010,12:00,weekend,13438.67884,80.78
24-Jul-10,July,24,2010,13:00,weekend,14146.91077,82.58
24-Jul-10,July,24,2010,14:00,weekend,14771.99297,84.38
24-Jul-10,July,24,2010,15:00,weekend,15220.80316,86.18
24-Jul-10,July,24,2010,16:00,weekend,15501.74339,87.98
24-Jul-10,July,24,2010,17:00,weekend,15618.68602,91.58
24-Jul-10,July,24,2010,18:00,weekend,15207.08291,91.58
25-Jul-10,July,25,2010,9:00,weekend,9568.609066,77.18
25-Jul-10,July,25,2010,10:00,weekend,10602.80551,77.18
25-Jul-10,July,25,2010,11:00,weekend,11772.63072,78.98
25-Jul-10,July,25,2010,12:00,weekend,13009.01347,80.78
25-Jul-10,July,25,2010,13:00,weekend,14085.68842,82.58
25-Jul-10,July,25,2010,14:00,weekend,14775.17763,87.98
25-Jul-10,July,25,2010,15:00,weekend,15314.22396,89.78
25-Jul-10,July,25,2010,16:00,weekend,15622.50363,91.58
25-Jul-10,July,25,2010,17:00,weekend,15691.05417,93.38
25-Jul-10,July,25,2010,18:00,weekend,15547.29572,95.18
26-Jul-10,July,26,2010,9:00,weekday,11283.15837,80.78
26-Jul-10,July,26,2010,10:00,weekday,12108.76091,80.78
26-Jul-10,July,26,2010,11:00,weekday,12922.30941,80.78
26-Jul-10,July,26,2010,12:00,weekday,13891.88115,82.58
26-Jul-10,July,26,2010,13:00,weekday,14634.06555,84.38
26-Jul-10,July,26,2010,14:00,weekday,15200.55901,84.38
26-Jul-10,July,26,2010,15:00,weekday,15100.31214,87.98
26-Jul-10,July,26,2010,16:00,weekday,14433.64982,87.98
26-Jul-10,July,26,2010,17:00,weekday,13681.87307,89.78
26-Jul-10,July,26,2010,18:00,weekday,13077.62791,87.08
27-Jul-10,July,27,2010,9:00,weekday,10555.54885,78.98
27-Jul-10,July,27,2010,10:00,weekday,11210.68915,78.98
27-Jul-10,July,27,2010,11:00,weekday,12067.15662,78.98
27-Jul-10,July,27,2010,12:00,weekday,12937.36951,78.98
27-Jul-10,July,27,2010,13:00,weekday,13356.49778,78.08
27-Jul-10,July,27,2010,14:00,weekday,13557.56596,78.98
27-Jul-10,July,27,2010,15:00,weekday,13739.14177,84.38
27-Jul-10,July,27,2010,16:00,weekday,13887.9441,87.98
27-Jul-10,July,27,2010,17:00,weekday,13951.85812,78.98
27-Jul-10,July,27,2010,18:00,weekday,13763.78851,78.98
28-Jul-10,July,28,2010,9:00,weekday,10763.99784,77.18
28-Jul-10,July,28,2010,10:00,weekday,11601.87827,75.38
28-Jul-10,July,28,2010,11:00,weekday,12465.79632,77.18
28-Jul-10,July,28,2010,12:00,weekday,13009.9809,78.98
28-Jul-10,July,28,2010,13:00,weekday,12966.87129,80.78
28-Jul-10,July,28,2010,14:00,weekday,13202.32559,82.58
28-Jul-10,July,28,2010,15:00,weekday,13599.17645,84.38
28-Jul-10,July,28,2010,16:00,weekday,14098.65721,76.28
28-Jul-10,July,28,2010,17:00,weekday,14517.1445,77.18
28-Jul-10,July,28,2010,18:00,weekday,14659.42596,80.78
29-Jul-10,July,29,2010,9:00,weekday,10943.3466,78.98
29-Jul-10,July,29,2010,10:00,weekday,12076.94688,78.98
29-Jul-10,July,29,2010,11:00,weekday,13207.39318,78.98
29-Jul-10,July,29,2010,12:00,weekday,14327.0923,80.78
29-Jul-10,July,29,2010,13:00,weekday,15027.7241,84.38
29-Jul-10,July,29,2010,14:00,weekday,15563.1903,86.18
29-Jul-10,July,29,2010,15:00,weekday,15838.50598,87.98
29-Jul-10,July,29,2010,16:00,weekday,15904.05179,89.78
29-Jul-10,July,29,2010,17:00,weekday,15677.21703,89.78
29-Jul-10,July,29,2010,18:00,weekday,15105.82408,89.78
30-Jul-10,July,30,2010,9:00,weekday,11032.49777,78.98
30-Jul-10,July,30,2010,10:00,weekday,12276.12966,78.98
30-Jul-10,July,30,2010,11:00,weekday,13361.51185,78.98
30-Jul-10,July,30,2010,12:00,weekday,14370.25699,80.78
30-Jul-10,July,30,2010,13:00,weekday,15126.43561,82.58
30-Jul-10,July,30,2010,14:00,weekday,15861.18603,84.38
30-Jul-10,July,30,2010,15:00,weekday,16435.10677,86.18
30-Jul-10,July,30,2010,16:00,weekday,16941.08073,87.98
30-Jul-10,July,30,2010,17:00,weekday,17190.88502,89.78
30-Jul-10,July,30,2010,18:00,weekday,17085.42238,91.58
31-Jul-10,July,31,2010,9:00,weekend,10546.72666,77.18
31-Jul-10,July,31,2010,10:00,weekend,11502.09887,77.18
31-Jul-10,July,31,2010,11:00,weekend,12514.50017,77.18
31-Jul-10,July,31,2010,12:00,weekend,13568.82758,78.98
31-Jul-10,July,31,2010,13:00,weekend,14383.68513,80.33
31-Jul-10,July,31,2010,14:00,weekend,14996.55684,82.58
31-Jul-10,July,31,2010,15:00,weekend,15646.60854,85.28
31-Jul-10,July,31,2010,16:00,weekend,16092.26143,87.98
31-Jul-10,July,31,2010,17:00,weekend,16283.52792,89.78
31-Jul-10,July,31,2010,18:00,weekend,16169.6083,93.38
1-Aug-10,August,1,2010,9:00,weekend,9775.25432,75.38
1-Aug-10,August,1,2010,10:00,weekend,10834.32352,75.38
1-Aug-10,August,1,2010,11:00,weekend,11965.41525,75.38
1-Aug-10,August,1,2010,12:00,weekend,13261.93408,77.18
1-Aug-10,August,1,2010,13:00,weekend,14376.77633,82.58
1-Aug-10,August,1,2010,14:00,weekend,15143.23457,84.38
1-Aug-10,August,1,2010,15:00,weekend,15949.0938,87.98
1-Aug-10,August,1,2010,16:00,weekend,16460.77281,89.78
1-Aug-10,August,1,2010,17:00,weekend,16599.92511,93.38
1-Aug-10,August,1,2010,18:00,weekend,16533.67552,95.18
2-Aug-10,August,2,2010,9:00,weekday,11465.39414,78.98
2-Aug-10,August,2,2010,10:00,weekday,12570.2062,78.98
2-Aug-10,August,2,2010,11:00,weekday,13682.14851,77.18
2-Aug-10,August,2,2010,12:00,weekday,14732.29826,80.78
2-Aug-10,August,2,2010,13:00,weekday,15710.63567,82.58
2-Aug-10,August,2,2010,14:00,weekday,16576.84931,86.18
2-Aug-10,August,2,2010,15:00,weekday,17173.8768,89.78
2-Aug-10,August,2,2010,16:00,weekday,17523.83522,93.38
2-Aug-10,August,2,2010,17:00,weekday,17648.01306,93.38
2-Aug-10,August,2,2010,18:00,weekday,17394.4282,95.18
3-Aug-10,August,3,2010,9:00,weekday,11717.74929,80.78
3-Aug-10,August,3,2010,10:00,weekday,12953.34003,78.98
3-Aug-10,August,3,2010,11:00,weekday,14101.43806,80.78
3-Aug-10,August,3,2010,12:00,weekday,15247.71945,82.58
3-Aug-10,August,3,2010,13:00,weekday,16118.47197,84.38
3-Aug-10,August,3,2010,14:00,weekday,16831.61627,87.98
3-Aug-10,August,3,2010,15:00,weekday,17309.64922,89.78
3-Aug-10,August,3,2010,16:00,weekday,17465.39676,91.58
3-Aug-10,August,3,2010,17:00,weekday,17417.60654,95.18
3-Aug-10,August,3,2010,18:00,weekday,17131.69011,93.38
4-Aug-10,August,4,2010,9:00,weekday,12131.62084,80.78
4-Aug-10,August,4,2010,10:00,weekday,13157.47971,80.78
4-Aug-10,August,4,2010,11:00,weekday,14232.73361,80.78
4-Aug-10,August,4,2010,12:00,weekday,15275.92877,82.58
4-Aug-10,August,4,2010,13:00,weekday,16064.88366,84.38
4-Aug-10,August,4,2010,14:00,weekday,16689.91204,87.98
4-Aug-10,August,4,2010,15:00,weekday,17269.52121,89.78
4-Aug-10,August,4,2010,16:00,weekday,17591.77962,91.58
4-Aug-10,August,4,2010,17:00,weekday,17700.067,93.38
4-Aug-10,August,4,2010,18:00,weekday,17551.03814,93.38
5-Aug-10,August,5,2010,9:00,weekday,12045.70306,80.78
5-Aug-10,August,5,2010,10:00,weekday,13194.6146,78.98
5-Aug-10,August,5,2010,11:00,weekday,14300.02388,80.78
5-Aug-10,August,5,2010,12:00,weekday,15386.25942,80.78
5-Aug-10,August,5,2010,13:00,weekday,16161.25532,84.38
5-Aug-10,August,5,2010,14:00,weekday,16747.50829,86.18
5-Aug-10,August,5,2010,15:00,weekday,17044.50253,89.78
5-Aug-10,August,5,2010,16:00,weekday,17141.98008,89.78
5-Aug-10,August,5,2010,17:00,weekday,17056.15549,91.58
5-Aug-10,August,5,2010,18:00,weekday,16776.6103,91.58
6-Aug-10,August,6,2010,9:00,weekday,12074.42943,80.78
6-Aug-10,August,6,2010,10:00,weekday,13090.09298,78.98
6-Aug-10,August,6,2010,11:00,weekday,13939.24283,78.98
6-Aug-10,August,6,2010,12:00,weekday,14810.65413,80.78
6-Aug-10,August,6,2010,13:00,weekday,15365.19584,84.38
6-Aug-10,August,6,2010,14:00,weekday,15970.03519,87.98
6-Aug-10,August,6,2010,15:00,weekday,16604.22352,87.98
6-Aug-10,August,6,2010,16:00,weekday,17095.71648,89.78
6-Aug-10,August,6,2010,17:00,weekday,17400.01561,91.58
6-Aug-10,August,6,2010,18:00,weekday,17203.64876,93.38
7-Aug-10,August,7,2010,9:00,weekend,11401.5802,80.78
7-Aug-10,August,7,2010,10:00,weekend,12488.27363,78.98
7-Aug-10,August,7,2010,11:00,weekend,13404.14666,80.78
7-Aug-10,August,7,2010,12:00,weekend,14341.36135,82.58
7-Aug-10,August,7,2010,13:00,weekend,14941.95495,84.38
7-Aug-10,August,7,2010,14:00,weekend,15328.98576,87.98
7-Aug-10,August,7,2010,15:00,weekend,15570.92544,89.78
7-Aug-10,August,7,2010,16:00,weekend,15777.46056,91.58
7-Aug-10,August,7,2010,17:00,weekend,15779.31692,93.38
7-Aug-10,August,7,2010,18:00,weekend,15503.4246,84.38
8-Aug-10,August,8,2010,9:00,weekend,10654.07192,78.98
8-Aug-10,August,8,2010,10:00,weekend,11703.80878,78.98
8-Aug-10,August,8,2010,11:00,weekend,12921.30439,78.98
8-Aug-10,August,8,2010,12:00,weekend,14121.05913,80.78
8-Aug-10,August,8,2010,13:00,weekend,15042.98072,84.38
8-Aug-10,August,8,2010,14:00,weekend,15691.98061,87.98
8-Aug-10,August,8,2010,15:00,weekend,16207.93473,87.98
8-Aug-10,August,8,2010,16:00,weekend,16446.78253,89.78
8-Aug-10,August,8,2010,17:00,weekend,16417.08219,91.58
8-Aug-10,August,8,2010,18:00,weekend,16195.94229,93.38
9-Aug-10,August,9,2010,9:00,weekday,11798.18234,78.98
9-Aug-10,August,9,2010,10:00,weekday,12928.7467,78.98
9-Aug-10,August,9,2010,11:00,weekday,14069.15089,78.98
9-Aug-10,August,9,2010,12:00,weekday,15183.57612,82.58
9-Aug-10,August,9,2010,13:00,weekday,16150.0802,84.38
9-Aug-10,August,9,2010,14:00,weekday,16960.23625,87.98
9-Aug-10,August,9,2010,15:00,weekday,17528.90256,89.78
9-Aug-10,August,9,2010,16:00,weekday,17855.05208,91.58
9-Aug-10,August,9,2010,17:00,weekday,17854.11992,91.58
9-Aug-10,August,9,2010,18:00,weekday,17494.37274,93.38
10-Aug-10,August,10,2010,9:00,weekday,11823.14883,80.78
10-Aug-10,August,10,2010,10:00,weekday,13008.22226,78.98
10-Aug-10,August,10,2010,11:00,weekday,14141.80744,78.98
10-Aug-10,August,10,2010,12:00,weekday,15307.24973,82.58
10-Aug-10,August,10,2010,13:00,weekday,16222.87179,86.18
10-Aug-10,August,10,2010,14:00,weekday,16915.17258,87.98
10-Aug-10,August,10,2010,15:00,weekday,17518.38579,89.78
10-Aug-10,August,10,2010,16:00,weekday,17910.83764,93.38
10-Aug-10,August,10,2010,17:00,weekday,18007.76684,93.38
10-Aug-10,August,10,2010,18:00,weekday,17798.45803,95.18
11-Aug-10,August,11,2010,9:00,weekday,12169.96605,80.78
11-Aug-10,August,11,2010,10:00,weekday,13316.29378,80.78
11-Aug-10,August,11,2010,11:00,weekday,14480.79093,80.78
11-Aug-10,August,11,2010,12:00,weekday,15693.18238,82.58
11-Aug-10,August,11,2010,13:00,weekday,16580.06492,87.98
11-Aug-10,August,11,2010,14:00,weekday,17191.86096,89.78
11-Aug-10,August,11,2010,15:00,weekday,17675.46961,91.58
11-Aug-10,August,11,2010,16:00,weekday,17902.17526,93.38
11-Aug-10,August,11,2010,17:00,weekday,17849.0328,95.18
11-Aug-10,August,11,2010,18:00,weekday,17554.28399,96.98
12-Aug-10,August,12,2010,9:00,weekday,12147.18449,82.58
12-Aug-10,August,12,2010,10:00,weekday,13117.48661,82.58
12-Aug-10,August,12,2010,11:00,weekday,14146.13058,82.58
12-Aug-10,August,12,2010,12:00,weekday,15024.716,80.78
12-Aug-10,August,12,2010,13:00,weekday,15616.54892,84.38
12-Aug-10,August,12,2010,14:00,weekday,15958.57423,87.98
12-Aug-10,August,12,2010,15:00,weekday,16083.9057,87.98
12-Aug-10,August,12,2010,16:00,weekday,16335.77412,89.78
12-Aug-10,August,12,2010,17:00,weekday,16418.52487,89.78
12-Aug-10,August,12,2010,18:00,weekday,16245.7951,86.18
13-Aug-10,August,13,2010,9:00,weekday,12069.37313,78.98
13-Aug-10,August,13,2010,10:00,weekday,13118.69673,78.98
13-Aug-10,August,13,2010,11:00,weekday,14064.13008,78.98
13-Aug-10,August,13,2010,12:00,weekday,15065.44726,80.78
13-Aug-10,August,13,2010,13:00,weekday,15848.03031,84.38
13-Aug-10,August,13,2010,14:00,weekday,16607.73862,87.98
13-Aug-10,August,13,2010,15:00,weekday,17197.03357,87.98
13-Aug-10,August,13,2010,16:00,weekday,17481.69037,91.58
13-Aug-10,August,13,2010,17:00,weekday,17490.02857,91.58
13-Aug-10,August,13,2010,18:00,weekday,17194.55756,93.38
14-Aug-10,August,14,2010,9:00,weekend,11698.32003,80.78
14-Aug-10,August,14,2010,10:00,weekend,12812.66946,80.78
14-Aug-10,August,14,2010,11:00,weekend,13924.64253,80.78
14-Aug-10,August,14,2010,12:00,weekend,14970.73975,81.23
14-Aug-10,August,14,2010,13:00,weekend,15778.96108,84.38
14-Aug-10,August,14,2010,14:00,weekend,16357.06118,89.78
14-Aug-10,August,14,2010,15:00,weekend,16818.66899,89.78
14-Aug-10,August,14,2010,16:00,weekend,17145.04116,91.58
14-Aug-10,August,14,2010,17:00,weekend,17242.65857,93.38
14-Aug-10,August,14,2010,18:00,weekend,17018.25136,96.98
15-Aug-10,August,15,2010,9:00,weekend,11095.12427,80.78
15-Aug-10,August,15,2010,10:00,weekend,12140.46307,80.78
15-Aug-10,August,15,2010,11:00,weekend,13405.36869,80.78
15-Aug-10,August,15,2010,12:00,weekend,14735.80428,82.58
15-Aug-10,August,15,2010,13:00,weekend,15798.76662,86.18
15-Aug-10,August,15,2010,14:00,weekend,16501.02253,89.78
15-Aug-10,August,15,2010,15:00,weekend,17078.62377,89.78
15-Aug-10,August,15,2010,16:00,weekend,17493.56484,93.38
15-Aug-10,August,15,2010,17:00,weekend,17595.72881,95.18
15-Aug-10,August,15,2010,18:00,weekend,17515.04765,96.98
16-Aug-10,August,16,2010,9:00,weekday,12194.90186,82.58
16-Aug-10,August,16,2010,10:00,weekday,13115.87808,82.58
16-Aug-10,August,16,2010,11:00,weekday,14220.68132,82.58
16-Aug-10,August,16,2010,12:00,weekday,15434.25414,82.58
16-Aug-10,August,16,2010,13:00,weekday,16618.31236,84.38
16-Aug-10,August,16,2010,14:00,weekday,17570.73349,87.98
16-Aug-10,August,16,2010,15:00,weekday,18063.86876,89.78
16-Aug-10,August,16,2010,16:00,weekday,17745.38829,93.38
16-Aug-10,August,16,2010,17:00,weekday,16600.18805,96.98
16-Aug-10,August,16,2010,18:00,weekday,15607.07947,98.78
17-Aug-10,August,17,2010,9:00,weekday,11583.1942,78.98
17-Aug-10,August,17,2010,10:00,weekday,12545.54695,78.98
17-Aug-10,August,17,2010,11:00,weekday,13557.62408,80.78
17-Aug-10,August,17,2010,12:00,weekday,14621.92067,80.78
17-Aug-10,August,17,2010,13:00,weekday,15539.36052,82.58
17-Aug-10,August,17,2010,14:00,weekday,16270.15122,87.98
17-Aug-10,August,17,2010,15:00,weekday,16913.0975,89.78
17-Aug-10,August,17,2010,16:00,weekday,17414.30114,91.58
17-Aug-10,August,17,2010,17:00,weekday,17499.78304,93.38
17-Aug-10,August,17,2010,18:00,weekday,17171.22535,93.38
18-Aug-10,August,18,2010,9:00,weekday,12186.40743,82.58
18-Aug-10,August,18,2010,10:00,weekday,13204.0678,82.58
18-Aug-10,August,18,2010,11:00,weekday,14242.72319,80.78
18-Aug-10,August,18,2010,12:00,weekday,15270.83331,80.78
18-Aug-10,August,18,2010,13:00,weekday,16026.73264,84.38
18-Aug-10,August,18,2010,14:00,weekday,16635.05311,87.98
18-Aug-10,August,18,2010,15:00,weekday,17176.95451,89.78
18-Aug-10,August,18,2010,16:00,weekday,17544.08886,91.58
18-Aug-10,August,18,2010,17:00,weekday,17586.93782,93.38
18-Aug-10,August,18,2010,18:00,weekday,17418.00991,93.38
19-Aug-10,August,19,2010,9:00,weekday,12277.74173,80.78
19-Aug-10,August,19,2010,10:00,weekday,13367.92795,80.78
19-Aug-10,August,19,2010,11:00,weekday,14328.29073,80.78
19-Aug-10,August,19,2010,12:00,weekday,15246.04364,82.58
19-Aug-10,August,19,2010,13:00,weekday,15752.81709,84.38
19-Aug-10,August,19,2010,14:00,weekday,15976.67244,87.98
19-Aug-10,August,19,2010,15:00,weekday,16264.76913,91.58
19-Aug-10,August,19,2010,16:00,weekday,16516.02817,89.78
19-Aug-10,August,19,2010,17:00,weekday,16395.67382,82.58
19-Aug-10,August,19,2010,18:00,weekday,15804.50447,84.38
20-Aug-10,August,20,2010,9:00,weekday,12477.70849,80.78
20-Aug-10,August,20,2010,10:00,weekday,13562.70544,80.78
20-Aug-10,August,20,2010,11:00,weekday,14641.03652,82.58
20-Aug-10,August,20,2010,12:00,weekday,15513.17842,82.58
20-Aug-10,August,20,2010,13:00,weekday,16001.17706,86.18
20-Aug-10,August,20,2010,14:00,weekday,16560.82555,87.98
20-Aug-10,August,20,2010,15:00,weekday,16933.95953,89.78
20-Aug-10,August,20,2010,16:00,weekday,16996.74686,91.58
